layer,q_head,chosen,best_l2
56,10,DENSE(no_dump),nan
56,11,DENSE(no_dump),nan
56,12,DENSE(no_dump),nan
56,13,DENSE(no_dump),nan
56,14,DENSE(no_dump),nan
56,15,DENSE(no_dump),nan
56,16,DENSE(no_dump),nan
56,17,DENSE(no_dump),nan
56,18,DENSE(no_dump),nan
56,19,DENSE(no_dump),nan
56,20,DENSE(no_dump),nan
56,21,DENSE(no_dump),nan
56,22,DENSE(no_dump),nan
56,23,DENSE(no_dump),nan
57,0,DENSE(no_dump),nan
57,1,DENSE(no_dump),nan
57,2,DENSE(no_dump),nan
57,3,DENSE(no_dump),nan
57,4,DENSE(no_dump),nan
57,5,DENSE(no_dump),nan
57,6,DENSE(no_dump),nan
57,7,DENSE(no_dump),nan
57,8,DENSE(no_dump),nan
57,9,DENSE(no_dump),nan
57,10,DENSE(no_dump),nan
57,11,DENSE(no_dump),nan
57,12,DENSE(no_dump),nan
57,13,DENSE(no_dump),nan
57,14,DENSE(no_dump),nan
57,15,DENSE(no_dump),nan
57,16,DENSE(no_dump),nan
57,17,DENSE(no_dump),nan
57,18,DENSE(no_dump),nan
57,19,DENSE(no_dump),nan
57,20,DENSE(no_dump),nan
57,21,DENSE(no_dump),nan
57,22,DENSE(no_dump),nan
57,23,DENSE(no_dump),nan
58,0,DENSE(no_dump),nan
58,1,DENSE(no_dump),nan
58,2,DENSE(no_dump),nan
58,3,DENSE(no_dump),nan
58,4,DENSE(no_dump),nan
58,5,DENSE(no_dump),nan
58,6,DENSE(no_dump),nan
58,7,DENSE(no_dump),nan
58,8,DENSE(no_dump),nan
58,9,DENSE(no_dump),nan
58,10,DENSE(no_dump),nan
58,11,DENSE(no_dump),nan
58,12,DENSE(no_dump),nan
58,13,DENSE(no_dump),nan
58,14,DENSE(no_dump),nan
58,15,DENSE(no_dump),nan
58,16,DENSE(no_dump),nan
58,17,DENSE(no_dump),nan
58,18,DENSE(no_dump),nan
58,19,DENSE(no_dump),nan
58,20,DENSE(no_dump),nan
58,21,DENSE(no_dump),nan
58,22,DENSE(no_dump),nan
58,23,DENSE(no_dump),nan
59,0,DENSE(best_was BLOCK_SPARSE@0.400),0.2528856098651886
59,1,DENSE(best_was BLOCK_SPARSE@0.400),0.40005257725715637
59,2,DENSE(best_was BLOCK_SPARSE@0.400),0.17518658936023712
59,3,DENSE(best_was BLOCK_SPARSE@0.400),0.4123440980911255
59,4,DENSE(best_was BLOCK_SPARSE@0.400),0.28534820675849915
59,5,DENSE(best_was BLOCK_SPARSE@0.400),0.3450019657611847
59,6,A_SHAPE@s64w512,0.0607
59,7,A_SHAPE@s64w512,0.0921
59,8,A_SHAPE@s64w512,0.0585
59,9,A_SHAPE@s64w512,0.0777
59,10,A_SHAPE@s64w512,0.0675
59,11,A_SHAPE@s64w512,0.0728
59,12,DENSE(best_was BLOCK_SPARSE@0.400),0.2256939709186554
59,13,DENSE(best_was BLOCK_SPARSE@0.400),0.17196683585643768
59,14,DENSE(best_was BLOCK_SPARSE@0.400),0.3218449652194977
59,15,DENSE(best_was BLOCK_SPARSE@0.400),0.2178330272436142
59,16,DENSE(best_was BLOCK_SPARSE@0.400),0.24570322036743164
59,17,DENSE(best_was BLOCK_SPARSE@0.400),0.2637273073196411
59,18,DENSE(best_was BLOCK_SPARSE@0.400),0.12063612043857574
59,19,DENSE(best_was BLOCK_SPARSE@0.400),0.20022018253803253
59,20,DENSE(best_was BLOCK_SPARSE@0.400),0.1429600566625595
59,21,DENSE(best_was BLOCK_SPARSE@0.400),0.29257580637931824
59,22,BLOCK_SPARSE@0.400,0.0978
59,23,DENSE(best_was A_SHAPE@s128w2048),0.16255921125411987
60,0,DENSE(no_dump),nan
60,1,DENSE(no_dump),nan
60,2,DENSE(no_dump),nan
60,3,DENSE(no_dump),nan
60,4,DENSE(no_dump),nan
60,5,DENSE(no_dump),nan
60,6,DENSE(no_dump),nan
60,7,DENSE(no_dump),nan
60,8,DENSE(no_dump),nan
60,9,DENSE(no_dump),nan
60,10,DENSE(no_dump),nan
60,11,DENSE(no_dump),nan
60,12,DENSE(no_dump),nan
60,13,DENSE(no_dump),nan
60,14,DENSE(no_dump),nan
60,15,DENSE(no_dump),nan
60,16,DENSE(no_dump),nan
60,17,DENSE(no_dump),nan
60,18,DENSE(no_dump),nan
60,19,DENSE(no_dump),nan
60,20,DENSE(no_dump),nan
60,21,DENSE(no_dump),nan
60,22,DENSE(no_dump),nan
60,23,DENSE(no_dump),nan
61,0,DENSE(no_dump),nan
61,1,DENSE(no_dump),nan
61,2,DENSE(no_dump),nan
61,3,DENSE(no_dump),nan
61,4,DENSE(no_dump),nan
61,5,DENSE(no_dump),nan
61,6,DENSE(no_dump),nan
61,7,DENSE(no_dump),nan
61,8,DENSE(no_dump),nan
61,9,DENSE(no_dump),nan
61,10,DENSE(no_dump),nan
61,11,DENSE(no_dump),nan
61,12,DENSE(no_dump),nan
61,13,DENSE(no_dump),nan
61,14,DENSE(no_dump),nan
61,15,DENSE(no_dump),nan
61,16,DENSE(no_dump),nan
61,17,DENSE(no_dump),nan
61,18,DENSE(no_dump),nan
61,19,DENSE(no_dump),nan
61,20,DENSE(no_dump),nan
61,21,DENSE(no_dump),nan
61,22,DENSE(no_dump),nan
61,23,DENSE(no_dump),nan
62,0,DENSE(no_dump),nan
62,1,DENSE(no_dump),nan
62,2,DENSE(no_dump),nan
62,3,DENSE(no_dump),nan
62,4,DENSE(no_dump),nan
62,5,DENSE(no_dump),nan
62,6,DENSE(no_dump),nan
62,7,DENSE(no_dump),nan
62,8,DENSE(no_dump),nan
62,9,DENSE(no_dump),nan
62,10,DENSE(no_dump),nan
62,11,DENSE(no_dump),nan
62,12,DENSE(no_dump),nan
62,13,DENSE(no_dump),nan
62,14,DENSE(no_dump),nan
62,15,DENSE(no_dump),nan
62,16,DENSE(no_dump),nan
62,17,DENSE(no_dump),nan
62,18,DENSE(no_dump),nan
62,19,DENSE(no_dump),nan
62,20,DENSE(no_dump),nan
62,21,DENSE(no_dump),nan
62,22,DENSE(no_dump),nan
62,23,DENSE(no_dump),nan
63,0,DENSE(best_was BLOCK_SPARSE@0.400),0.10293558984994888
63,1,A_SHAPE@s64w512,0.0817
63,2,A_SHAPE@s64w512,0.0804
63,3,A_SHAPE@s64w512,0.0724
63,4,BLOCK_SPARSE@0.400,0.0982
63,5,A_SHAPE@s64w512,0.0940
63,6,A_SHAPE@s64w512,0.0852
63,7,A_SHAPE@s64w512,0.0615
63,8,A_SHAPE@s64w512,0.0958
63,9,A_SHAPE@s64w512,0.0952
63,10,A_SHAPE@s64w512,0.0125
63,11,A_SHAPE@s64w512,0.0717
63,12,A_SHAPE@s64w1024,0.0968
63,13,DENSE(best_was BLOCK_SPARSE@0.400),0.21875669062137604
63,14,DENSE(best_was BLOCK_SPARSE@0.400),0.16951942443847656
63,15,DENSE(best_was BLOCK_SPARSE@0.400),0.25071555376052856
63,16,DENSE(best_was BLOCK_SPARSE@0.400),0.11671500653028488
63,17,A_SHAPE@s64w1024,0.0929
63,18,DENSE(best_was BLOCK_SPARSE@0.400),0.2002214640378952
63,19,A_SHAPE@s128w2048,0.0995
63,20,DENSE(best_was BLOCK_SPARSE@0.400),0.17178945243358612
63,21,DENSE(best_was BLOCK_SPARSE@0.400),0.16656608879566193
63,22,DENSE(best_was BLOCK_SPARSE@0.400),0.14183171093463898
63,23,DENSE(best_was BLOCK_SPARSE@0.400),0.11916749179363251
