layer,q_head,chosen,best_l2
55,14,DENSE(best_was BLOCK_SPARSE@0.200),0.19509436190128326
55,15,DENSE(best_was BLOCK_SPARSE@0.200),0.2470226287841797
55,16,DENSE(best_was BLOCK_SPARSE@0.200),0.21355301141738892
55,17,DENSE(best_was BLOCK_SPARSE@0.200),0.23350906372070312
55,18,DENSE(best_was BLOCK_SPARSE@0.200),0.23069873452186584
55,19,DENSE(best_was BLOCK_SPARSE@0.200),0.263842910528183
55,20,DENSE(best_was BLOCK_SPARSE@0.200),0.34547337889671326
55,21,DENSE(best_was BLOCK_SPARSE@0.200),0.28668156266212463
55,22,DENSE(best_was BLOCK_SPARSE@0.200),0.28415536880493164
55,23,DENSE(best_was BLOCK_SPARSE@0.200),0.37087926268577576
56,0,DENSE(no_dump),nan
56,1,DENSE(no_dump),nan
56,2,DENSE(no_dump),nan
56,3,DENSE(no_dump),nan
56,4,DENSE(no_dump),nan
56,5,DENSE(no_dump),nan
56,6,DENSE(no_dump),nan
56,7,DENSE(no_dump),nan
56,8,DENSE(no_dump),nan
56,9,DENSE(no_dump),nan
56,10,DENSE(no_dump),nan
56,11,DENSE(no_dump),nan
56,12,DENSE(no_dump),nan
56,13,DENSE(no_dump),nan
56,14,DENSE(no_dump),nan
56,15,DENSE(no_dump),nan
56,16,DENSE(no_dump),nan
56,17,DENSE(no_dump),nan
56,18,DENSE(no_dump),nan
56,19,DENSE(no_dump),nan
56,20,DENSE(no_dump),nan
56,21,DENSE(no_dump),nan
56,22,DENSE(no_dump),nan
56,23,DENSE(no_dump),nan
57,0,DENSE(no_dump),nan
57,1,DENSE(no_dump),nan
57,2,DENSE(no_dump),nan
57,3,DENSE(no_dump),nan
57,4,DENSE(no_dump),nan
57,5,DENSE(no_dump),nan
57,6,DENSE(no_dump),nan
57,7,DENSE(no_dump),nan
57,8,DENSE(no_dump),nan
57,9,DENSE(no_dump),nan
57,10,DENSE(no_dump),nan
57,11,DENSE(no_dump),nan
57,12,DENSE(no_dump),nan
57,13,DENSE(no_dump),nan
57,14,DENSE(no_dump),nan
57,15,DENSE(no_dump),nan
57,16,DENSE(no_dump),nan
57,17,DENSE(no_dump),nan
57,18,DENSE(no_dump),nan
57,19,DENSE(no_dump),nan
57,20,DENSE(no_dump),nan
57,21,DENSE(no_dump),nan
57,22,DENSE(no_dump),nan
57,23,DENSE(no_dump),nan
58,0,DENSE(no_dump),nan
58,1,DENSE(no_dump),nan
58,2,DENSE(no_dump),nan
58,3,DENSE(no_dump),nan
58,4,DENSE(no_dump),nan
58,5,DENSE(no_dump),nan
58,6,DENSE(no_dump),nan
58,7,DENSE(no_dump),nan
58,8,DENSE(no_dump),nan
58,9,DENSE(no_dump),nan
58,10,DENSE(no_dump),nan
58,11,DENSE(no_dump),nan
58,12,DENSE(no_dump),nan
58,13,DENSE(no_dump),nan
58,14,DENSE(no_dump),nan
58,15,DENSE(no_dump),nan
58,16,DENSE(no_dump),nan
58,17,DENSE(no_dump),nan
58,18,DENSE(no_dump),nan
58,19,DENSE(no_dump),nan
58,20,DENSE(no_dump),nan
58,21,DENSE(no_dump),nan
58,22,DENSE(no_dump),nan
58,23,DENSE(no_dump),nan
59,0,DENSE(best_was BLOCK_SPARSE@0.200),0.18391573429107666
59,1,DENSE(best_was BLOCK_SPARSE@0.200),0.30137935280799866
59,2,DENSE(best_was BLOCK_SPARSE@0.200),0.12737566232681274
59,3,DENSE(best_was BLOCK_SPARSE@0.200),0.2835571765899658
59,4,DENSE(best_was BLOCK_SPARSE@0.200),0.2159365564584732
59,5,DENSE(best_was BLOCK_SPARSE@0.200),0.2935526371002197
59,6,A_SHAPE@s64w1024,0.0436
59,7,DENSE(best_was BLOCK_SPARSE@0.200),0.06502237170934677
59,8,A_SHAPE@s64w1024,0.0396
59,9,DENSE(best_was A_SHAPE@s64w1024),0.056495074182748795
59,10,A_SHAPE@s64w1024,0.0492
59,11,A_SHAPE@s64w1024,0.0480
59,12,DENSE(best_was BLOCK_SPARSE@0.200),0.16764533519744873
59,13,DENSE(best_was BLOCK_SPARSE@0.200),0.1305350512266159
59,14,DENSE(best_was BLOCK_SPARSE@0.200),0.26247286796569824
59,15,DENSE(best_was BLOCK_SPARSE@0.200),0.155508890748024
59,16,DENSE(best_was BLOCK_SPARSE@0.200),0.1953873485326767
59,17,DENSE(best_was BLOCK_SPARSE@0.200),0.19092628359794617
59,18,DENSE(best_was BLOCK_SPARSE@0.200),0.1023128554224968
59,19,DENSE(best_was BLOCK_SPARSE@0.200),0.16857223212718964
59,20,DENSE(best_was BLOCK_SPARSE@0.200),0.12065664678812027
59,21,DENSE(best_was BLOCK_SPARSE@0.200),0.17992748320102692
59,22,DENSE(best_was BLOCK_SPARSE@0.200),0.11144855618476868
59,23,DENSE(best_was BLOCK_SPARSE@0.200),0.15816734731197357
60,0,DENSE(no_dump),nan
60,1,DENSE(no_dump),nan
60,2,DENSE(no_dump),nan
60,3,DENSE(no_dump),nan
60,4,DENSE(no_dump),nan
60,5,DENSE(no_dump),nan
60,6,DENSE(no_dump),nan
60,7,DENSE(no_dump),nan
60,8,DENSE(no_dump),nan
60,9,DENSE(no_dump),nan
60,10,DENSE(no_dump),nan
60,11,DENSE(no_dump),nan
60,12,DENSE(no_dump),nan
60,13,DENSE(no_dump),nan
60,14,DENSE(no_dump),nan
60,15,DENSE(no_dump),nan
60,16,DENSE(no_dump),nan
60,17,DENSE(no_dump),nan
60,18,DENSE(no_dump),nan
60,19,DENSE(no_dump),nan
60,20,DENSE(no_dump),nan
60,21,DENSE(no_dump),nan
60,22,DENSE(no_dump),nan
60,23,DENSE(no_dump),nan
61,0,DENSE(no_dump),nan
61,1,DENSE(no_dump),nan
61,2,DENSE(no_dump),nan
61,3,DENSE(no_dump),nan
61,4,DENSE(no_dump),nan
61,5,DENSE(no_dump),nan
61,6,DENSE(no_dump),nan
61,7,DENSE(no_dump),nan
61,8,DENSE(no_dump),nan
61,9,DENSE(no_dump),nan
61,10,DENSE(no_dump),nan
61,11,DENSE(no_dump),nan
61,12,DENSE(no_dump),nan
61,13,DENSE(no_dump),nan
61,14,DENSE(no_dump),nan
61,15,DENSE(no_dump),nan
61,16,DENSE(no_dump),nan
61,17,DENSE(no_dump),nan
61,18,DENSE(no_dump),nan
61,19,DENSE(no_dump),nan
61,20,DENSE(no_dump),nan
61,21,DENSE(no_dump),nan
61,22,DENSE(no_dump),nan
61,23,DENSE(no_dump),nan
62,0,DENSE(no_dump),nan
62,1,DENSE(no_dump),nan
62,2,DENSE(no_dump),nan
62,3,DENSE(no_dump),nan
62,4,DENSE(no_dump),nan
62,5,DENSE(no_dump),nan
62,6,DENSE(no_dump),nan
62,7,DENSE(no_dump),nan
62,8,DENSE(no_dump),nan
62,9,DENSE(no_dump),nan
62,10,DENSE(no_dump),nan
62,11,DENSE(no_dump),nan
62,12,DENSE(no_dump),nan
62,13,DENSE(no_dump),nan
62,14,DENSE(no_dump),nan
62,15,DENSE(no_dump),nan
62,16,DENSE(no_dump),nan
62,17,DENSE(no_dump),nan
62,18,DENSE(no_dump),nan
62,19,DENSE(no_dump),nan
62,20,DENSE(no_dump),nan
62,21,DENSE(no_dump),nan
62,22,DENSE(no_dump),nan
62,23,DENSE(no_dump),nan
63,0,DENSE(best_was BLOCK_SPARSE@0.200),0.07233618199825287
63,1,BLOCK_SPARSE@0.200,0.0484
63,2,A_SHAPE@s64w1024,0.0458
63,3,A_SHAPE@s64w1024,0.0491
63,4,DENSE(best_was BLOCK_SPARSE@0.200),0.07348860800266266
63,5,DENSE(best_was BLOCK_SPARSE@0.200),0.0596366710960865
63,6,A_SHAPE@s64w1024,0.0496
63,7,A_SHAPE@s64w1024,0.0404
63,8,DENSE(best_was BLOCK_SPARSE@0.200),0.054451651871204376
63,9,DENSE(best_was BLOCK_SPARSE@0.200),0.05057105794548988
63,10,A_SHAPE@s64w1024,0.0126
63,11,A_SHAPE@s64w1024,0.0420
63,12,DENSE(best_was BLOCK_SPARSE@0.200),0.0753222182393074
63,13,DENSE(best_was BLOCK_SPARSE@0.200),0.1669321358203888
63,14,DENSE(best_was BLOCK_SPARSE@0.200),0.07662905007600784
63,15,DENSE(best_was BLOCK_SPARSE@0.200),0.18236546218395233
63,16,DENSE(best_was BLOCK_SPARSE@0.200),0.11295703053474426
63,17,DENSE(best_was BLOCK_SPARSE@0.200),0.07355701178312302
63,18,DENSE(best_was BLOCK_SPARSE@0.200),0.14297452569007874
63,19,DENSE(best_was BLOCK_SPARSE@0.200),0.05305242910981178
63,20,DENSE(best_was BLOCK_SPARSE@0.200),0.11070030182600021
63,21,DENSE(best_was BLOCK_SPARSE@0.200),0.09201105684041977
63,22,DENSE(best_was BLOCK_SPARSE@0.200),0.08204551041126251
63,23,DENSE(best_was BLOCK_SPARSE@0.200),0.06795763224363327
