layer,q_head,chosen,best_l2
56,16,DENSE(no_dump),nan
56,17,DENSE(no_dump),nan
56,18,DENSE(no_dump),nan
56,19,DENSE(no_dump),nan
56,20,DENSE(no_dump),nan
56,21,DENSE(no_dump),nan
56,22,DENSE(no_dump),nan
56,23,DENSE(no_dump),nan
57,0,DENSE(no_dump),nan
57,1,DENSE(no_dump),nan
57,2,DENSE(no_dump),nan
57,3,DENSE(no_dump),nan
57,4,DENSE(no_dump),nan
57,5,DENSE(no_dump),nan
57,6,DENSE(no_dump),nan
57,7,DENSE(no_dump),nan
57,8,DENSE(no_dump),nan
57,9,DENSE(no_dump),nan
57,10,DENSE(no_dump),nan
57,11,DENSE(no_dump),nan
57,12,DENSE(no_dump),nan
57,13,DENSE(no_dump),nan
57,14,DENSE(no_dump),nan
57,15,DENSE(no_dump),nan
57,16,DENSE(no_dump),nan
57,17,DENSE(no_dump),nan
57,18,DENSE(no_dump),nan
57,19,DENSE(no_dump),nan
57,20,DENSE(no_dump),nan
57,21,DENSE(no_dump),nan
57,22,DENSE(no_dump),nan
57,23,DENSE(no_dump),nan
58,0,DENSE(no_dump),nan
58,1,DENSE(no_dump),nan
58,2,DENSE(no_dump),nan
58,3,DENSE(no_dump),nan
58,4,DENSE(no_dump),nan
58,5,DENSE(no_dump),nan
58,6,DENSE(no_dump),nan
58,7,DENSE(no_dump),nan
58,8,DENSE(no_dump),nan
58,9,DENSE(no_dump),nan
58,10,DENSE(no_dump),nan
58,11,DENSE(no_dump),nan
58,12,DENSE(no_dump),nan
58,13,DENSE(no_dump),nan
58,14,DENSE(no_dump),nan
58,15,DENSE(no_dump),nan
58,16,DENSE(no_dump),nan
58,17,DENSE(no_dump),nan
58,18,DENSE(no_dump),nan
58,19,DENSE(no_dump),nan
58,20,DENSE(no_dump),nan
58,21,DENSE(no_dump),nan
58,22,DENSE(no_dump),nan
58,23,DENSE(no_dump),nan
59,0,DENSE(best_was BLOCK_SPARSE@0.400),0.25403305888175964
59,1,DENSE(best_was BLOCK_SPARSE@0.400),0.3957076370716095
59,2,DENSE(best_was BLOCK_SPARSE@0.400),0.17507851123809814
59,3,DENSE(best_was BLOCK_SPARSE@0.400),0.41164788603782654
59,4,DENSE(best_was BLOCK_SPARSE@0.400),0.2837029695510864
59,5,DENSE(best_was BLOCK_SPARSE@0.400),0.344490647315979
59,6,A_SHAPE@s64w512,0.0604
59,7,A_SHAPE@s64w512,0.0910
59,8,A_SHAPE@s64w512,0.0583
59,9,A_SHAPE@s64w512,0.0776
59,10,A_SHAPE@s64w512,0.0679
59,11,A_SHAPE@s64w512,0.0738
59,12,DENSE(best_was BLOCK_SPARSE@0.400),0.22447894513607025
59,13,DENSE(best_was BLOCK_SPARSE@0.400),0.16701778769493103
59,14,DENSE(best_was BLOCK_SPARSE@0.400),0.3192996084690094
59,15,DENSE(best_was BLOCK_SPARSE@0.400),0.21901290118694305
59,16,DENSE(best_was BLOCK_SPARSE@0.400),0.2491297572851181
59,17,DENSE(best_was BLOCK_SPARSE@0.400),0.26394280791282654
59,18,DENSE(best_was BLOCK_SPARSE@0.400),0.11892914026975632
59,19,DENSE(best_was BLOCK_SPARSE@0.400),0.1993294209241867
59,20,DENSE(best_was BLOCK_SPARSE@0.400),0.1419396847486496
59,21,DENSE(best_was BLOCK_SPARSE@0.400),0.2915412485599518
59,22,BLOCK_SPARSE@0.400,0.0982
59,23,DENSE(best_was BLOCK_SPARSE@0.400),0.1579650491476059
60,0,DENSE(no_dump),nan
60,1,DENSE(no_dump),nan
60,2,DENSE(no_dump),nan
60,3,DENSE(no_dump),nan
60,4,DENSE(no_dump),nan
60,5,DENSE(no_dump),nan
60,6,DENSE(no_dump),nan
60,7,DENSE(no_dump),nan
60,8,DENSE(no_dump),nan
60,9,DENSE(no_dump),nan
60,10,DENSE(no_dump),nan
60,11,DENSE(no_dump),nan
60,12,DENSE(no_dump),nan
60,13,DENSE(no_dump),nan
60,14,DENSE(no_dump),nan
60,15,DENSE(no_dump),nan
60,16,DENSE(no_dump),nan
60,17,DENSE(no_dump),nan
60,18,DENSE(no_dump),nan
60,19,DENSE(no_dump),nan
60,20,DENSE(no_dump),nan
60,21,DENSE(no_dump),nan
60,22,DENSE(no_dump),nan
60,23,DENSE(no_dump),nan
61,0,DENSE(no_dump),nan
61,1,DENSE(no_dump),nan
61,2,DENSE(no_dump),nan
61,3,DENSE(no_dump),nan
61,4,DENSE(no_dump),nan
61,5,DENSE(no_dump),nan
61,6,DENSE(no_dump),nan
61,7,DENSE(no_dump),nan
61,8,DENSE(no_dump),nan
61,9,DENSE(no_dump),nan
61,10,DENSE(no_dump),nan
61,11,DENSE(no_dump),nan
61,12,DENSE(no_dump),nan
61,13,DENSE(no_dump),nan
61,14,DENSE(no_dump),nan
61,15,DENSE(no_dump),nan
61,16,DENSE(no_dump),nan
61,17,DENSE(no_dump),nan
61,18,DENSE(no_dump),nan
61,19,DENSE(no_dump),nan
61,20,DENSE(no_dump),nan
61,21,DENSE(no_dump),nan
61,22,DENSE(no_dump),nan
61,23,DENSE(no_dump),nan
62,0,DENSE(no_dump),nan
62,1,DENSE(no_dump),nan
62,2,DENSE(no_dump),nan
62,3,DENSE(no_dump),nan
62,4,DENSE(no_dump),nan
62,5,DENSE(no_dump),nan
62,6,DENSE(no_dump),nan
62,7,DENSE(no_dump),nan
62,8,DENSE(no_dump),nan
62,9,DENSE(no_dump),nan
62,10,DENSE(no_dump),nan
62,11,DENSE(no_dump),nan
62,12,DENSE(no_dump),nan
62,13,DENSE(no_dump),nan
62,14,DENSE(no_dump),nan
62,15,DENSE(no_dump),nan
62,16,DENSE(no_dump),nan
62,17,DENSE(no_dump),nan
62,18,DENSE(no_dump),nan
62,19,DENSE(no_dump),nan
62,20,DENSE(no_dump),nan
62,21,DENSE(no_dump),nan
62,22,DENSE(no_dump),nan
62,23,DENSE(no_dump),nan
63,0,DENSE(best_was BLOCK_SPARSE@0.400),0.1027926653623581
63,1,A_SHAPE@s64w512,0.0822
63,2,A_SHAPE@s64w512,0.0805
63,3,A_SHAPE@s64w512,0.0722
63,4,BLOCK_SPARSE@0.400,0.0976
63,5,A_SHAPE@s64w512,0.0942
63,6,A_SHAPE@s64w512,0.0860
63,7,A_SHAPE@s64w512,0.0617
63,8,A_SHAPE@s64w512,0.0979
63,9,A_SHAPE@s64w512,0.0955
63,10,A_SHAPE@s64w512,0.0126
63,11,A_SHAPE@s64w512,0.0741
63,12,VERT_SLASH@V16S8,0.0959
63,13,DENSE(best_was BLOCK_SPARSE@0.400),0.21632228791713715
63,14,DENSE(best_was BLOCK_SPARSE@0.400),0.16841097176074982
63,15,DENSE(best_was BLOCK_SPARSE@0.400),0.24795560538768768
63,16,DENSE(best_was BLOCK_SPARSE@0.400),0.11544273048639297
63,17,A_SHAPE@s64w1024,0.0942
63,18,DENSE(best_was BLOCK_SPARSE@0.400),0.19583138823509216
63,19,A_SHAPE@s128w2048,0.0984
63,20,DENSE(best_was BLOCK_SPARSE@0.400),0.16853033006191254
63,21,DENSE(best_was BLOCK_SPARSE@0.400),0.16629330813884735
63,22,DENSE(best_was BLOCK_SPARSE@0.400),0.140446737408638
63,23,DENSE(best_was BLOCK_SPARSE@0.400),0.11584482342004776
