layer,q_head,chosen,best_l2
56,14,DENSE(no_dump),nan
56,15,DENSE(no_dump),nan
56,16,DENSE(no_dump),nan
56,17,DENSE(no_dump),nan
56,18,DENSE(no_dump),nan
56,19,DENSE(no_dump),nan
56,20,DENSE(no_dump),nan
56,21,DENSE(no_dump),nan
56,22,DENSE(no_dump),nan
56,23,DENSE(no_dump),nan
57,0,DENSE(no_dump),nan
57,1,DENSE(no_dump),nan
57,2,DENSE(no_dump),nan
57,3,DENSE(no_dump),nan
57,4,DENSE(no_dump),nan
57,5,DENSE(no_dump),nan
57,6,DENSE(no_dump),nan
57,7,DENSE(no_dump),nan
57,8,DENSE(no_dump),nan
57,9,DENSE(no_dump),nan
57,10,DENSE(no_dump),nan
57,11,DENSE(no_dump),nan
57,12,DENSE(no_dump),nan
57,13,DENSE(no_dump),nan
57,14,DENSE(no_dump),nan
57,15,DENSE(no_dump),nan
57,16,DENSE(no_dump),nan
57,17,DENSE(no_dump),nan
57,18,DENSE(no_dump),nan
57,19,DENSE(no_dump),nan
57,20,DENSE(no_dump),nan
57,21,DENSE(no_dump),nan
57,22,DENSE(no_dump),nan
57,23,DENSE(no_dump),nan
58,0,DENSE(no_dump),nan
58,1,DENSE(no_dump),nan
58,2,DENSE(no_dump),nan
58,3,DENSE(no_dump),nan
58,4,DENSE(no_dump),nan
58,5,DENSE(no_dump),nan
58,6,DENSE(no_dump),nan
58,7,DENSE(no_dump),nan
58,8,DENSE(no_dump),nan
58,9,DENSE(no_dump),nan
58,10,DENSE(no_dump),nan
58,11,DENSE(no_dump),nan
58,12,DENSE(no_dump),nan
58,13,DENSE(no_dump),nan
58,14,DENSE(no_dump),nan
58,15,DENSE(no_dump),nan
58,16,DENSE(no_dump),nan
58,17,DENSE(no_dump),nan
58,18,DENSE(no_dump),nan
58,19,DENSE(no_dump),nan
58,20,DENSE(no_dump),nan
58,21,DENSE(no_dump),nan
58,22,DENSE(no_dump),nan
58,23,DENSE(no_dump),nan
59,0,DENSE(best_was BLOCK_SPARSE@0.400),0.2603498101234436
59,1,DENSE(best_was BLOCK_MS@0.200),0.4094734787940979
59,2,DENSE(best_was BLOCK_SPARSE@0.400),0.17755621671676636
59,3,DENSE(best_was BLOCK_MS@0.200),0.4221650958061218
59,4,DENSE(best_was BLOCK_SPARSE@0.400),0.2935556173324585
59,5,DENSE(best_was BLOCK_SPARSE@0.400),0.357646644115448
59,6,A_SHAPE@s64w512,0.0605
59,7,A_SHAPE@s64w512,0.0888
59,8,A_SHAPE@s64w512,0.0580
59,9,A_SHAPE@s64w512,0.0770
59,10,A_SHAPE@s64w512,0.0673
59,11,A_SHAPE@s64w512,0.0717
59,12,DENSE(best_was BLOCK_SPARSE@0.400),0.22796830534934998
59,13,DENSE(best_was BLOCK_SPARSE@0.400),0.17279236018657684
59,14,DENSE(best_was BLOCK_MS@0.200),0.3411378562450409
59,15,DENSE(best_was BLOCK_SPARSE@0.400),0.22276924550533295
59,16,DENSE(best_was BLOCK_SPARSE@0.400),0.25262850522994995
59,17,DENSE(best_was BLOCK_SPARSE@0.400),0.2694423496723175
59,18,DENSE(best_was BLOCK_SPARSE@0.400),0.12161966413259506
59,19,DENSE(best_was BLOCK_SPARSE@0.400),0.20581692457199097
59,20,DENSE(best_was BLOCK_SPARSE@0.400),0.14275754988193512
59,21,DENSE(best_was BLOCK_SPARSE@0.400),0.3011940121650696
59,22,DENSE(best_was BLOCK_SPARSE@0.400),0.10263992100954056
59,23,DENSE(best_was BLOCK_SPARSE@0.400),0.16920773684978485
60,0,DENSE(no_dump),nan
60,1,DENSE(no_dump),nan
60,2,DENSE(no_dump),nan
60,3,DENSE(no_dump),nan
60,4,DENSE(no_dump),nan
60,5,DENSE(no_dump),nan
60,6,DENSE(no_dump),nan
60,7,DENSE(no_dump),nan
60,8,DENSE(no_dump),nan
60,9,DENSE(no_dump),nan
60,10,DENSE(no_dump),nan
60,11,DENSE(no_dump),nan
60,12,DENSE(no_dump),nan
60,13,DENSE(no_dump),nan
60,14,DENSE(no_dump),nan
60,15,DENSE(no_dump),nan
60,16,DENSE(no_dump),nan
60,17,DENSE(no_dump),nan
60,18,DENSE(no_dump),nan
60,19,DENSE(no_dump),nan
60,20,DENSE(no_dump),nan
60,21,DENSE(no_dump),nan
60,22,DENSE(no_dump),nan
60,23,DENSE(no_dump),nan
61,0,DENSE(no_dump),nan
61,1,DENSE(no_dump),nan
61,2,DENSE(no_dump),nan
61,3,DENSE(no_dump),nan
61,4,DENSE(no_dump),nan
61,5,DENSE(no_dump),nan
61,6,DENSE(no_dump),nan
61,7,DENSE(no_dump),nan
61,8,DENSE(no_dump),nan
61,9,DENSE(no_dump),nan
61,10,DENSE(no_dump),nan
61,11,DENSE(no_dump),nan
61,12,DENSE(no_dump),nan
61,13,DENSE(no_dump),nan
61,14,DENSE(no_dump),nan
61,15,DENSE(no_dump),nan
61,16,DENSE(no_dump),nan
61,17,DENSE(no_dump),nan
61,18,DENSE(no_dump),nan
61,19,DENSE(no_dump),nan
61,20,DENSE(no_dump),nan
61,21,DENSE(no_dump),nan
61,22,DENSE(no_dump),nan
61,23,DENSE(no_dump),nan
62,0,DENSE(no_dump),nan
62,1,DENSE(no_dump),nan
62,2,DENSE(no_dump),nan
62,3,DENSE(no_dump),nan
62,4,DENSE(no_dump),nan
62,5,DENSE(no_dump),nan
62,6,DENSE(no_dump),nan
62,7,DENSE(no_dump),nan
62,8,DENSE(no_dump),nan
62,9,DENSE(no_dump),nan
62,10,DENSE(no_dump),nan
62,11,DENSE(no_dump),nan
62,12,DENSE(no_dump),nan
62,13,DENSE(no_dump),nan
62,14,DENSE(no_dump),nan
62,15,DENSE(no_dump),nan
62,16,DENSE(no_dump),nan
62,17,DENSE(no_dump),nan
62,18,DENSE(no_dump),nan
62,19,DENSE(no_dump),nan
62,20,DENSE(no_dump),nan
62,21,DENSE(no_dump),nan
62,22,DENSE(no_dump),nan
62,23,DENSE(no_dump),nan
63,0,DENSE(best_was BLOCK_SPARSE@0.400),0.10433568060398102
63,1,A_SHAPE@s64w512,0.0797
63,2,A_SHAPE@s64w512,0.0783
63,3,A_SHAPE@s64w512,0.0704
63,4,DENSE(best_was BLOCK_SPARSE@0.400),0.10033707320690155
63,5,A_SHAPE@s64w512,0.0920
63,6,A_SHAPE@s64w512,0.0817
63,7,A_SHAPE@s64w512,0.0596
63,8,A_SHAPE@s64w512,0.0915
63,9,A_SHAPE@s64w512,0.0892
63,10,A_SHAPE@s64w512,0.0119
63,11,A_SHAPE@s64w512,0.0705
63,12,A_SHAPE@s64w1024,0.0986
63,13,DENSE(best_was BLOCK_MS@0.200),0.22509892284870148
63,14,DENSE(best_was BLOCK_SPARSE@0.400),0.17562679946422577
63,15,DENSE(best_was BLOCK_MS@0.200),0.2554238736629486
63,16,DENSE(best_was BLOCK_SPARSE@0.400),0.12252061069011688
63,17,A_SHAPE@s64w512,0.0993
63,18,DENSE(best_was BLOCK_MS@0.200),0.20330992341041565
63,19,A_SHAPE@s128w2048,0.0991
63,20,DENSE(best_was BLOCK_MS@0.200),0.17574816942214966
63,21,DENSE(best_was BLOCK_MS@0.200),0.17153018712997437
63,22,DENSE(best_was BLOCK_MS@0.200),0.1449599713087082
63,23,DENSE(best_was BLOCK_SPARSE@0.400),0.1210295706987381
